time,symbol,current,high,low,volume,money,position,a1_v,a1_p,b1_v,b1_p
20260506090142.5,AG9999.XSGE,18512.0,18530.0,18422.0,14062.0,3896202045.0,177230.0,6.0,18514.0,1.0,18513.0
20260506090143.0,AG9999.XSGE,18514.0,18530.0,18422.0,14093.0,3904811745.0,177223.0,8.0,18518.0,1.0,18514.0
20260506090143.5,AG9999.XSGE,18517.0,18530.0,18422.0,14127.0,3914255775.0,177234.0,18.0,18520.0,15.0,18515.0
20260506090144.0,AG9999.XSGE,18520.0,18530.0,18422.0,14173.0,3927034290.0,177239.0,14.0,18525.0,1.0,18520.0
20260506090144.5,AG9999.XSGE,18521.0,18530.0,18422.0,14222.0,3940650045.0,177237.0,1.0,18529.0,25.0,18528.0
20260506090145.0,AG9999.XSGE,18520.0,18530.0,18422.0,14303.0,3963159240.0,177199.0,7.0,18520.0,3.0,18518.0
20260506090145.5,AG9999.XSGE,18530.0,18530.0,18422.0,14345.0,3974828625.0,177184.0,26.0,18530.0,1.0,18529.0
20260506090146.0,AG9999.XSGE,18521.0,18530.0,18422.0,14422.0,3996227895.0,177172.0,2.0,18528.0,2.0,18521.0
20260506090146.5,AG9999.XSGE,18529.0,18530.0,18422.0,14448.0,4003453515.0,177170.0,23.0,18529.0,1.0,18528.0
20260506090147.0,AG9999.XSGE,18527.0,18530.0,18422.0,14513.0,4021517535.0,177159.0,5.0,18529.0,10.0,18521.0
20260506090147.5,AG9999.XSGE,18523.0,18530.0,18422.0,14550.0,4031799660.0,177167.0,1.0,18527.0,3.0,18523.0
20260506090148.0,AG9999.XSGE,18529.0,18530.0,18422.0,14570.0,4037358090.0,177167.0,1.0,18529.0,10.0,18528.0
20260506090148.5,AG9999.XSGE,18522.0,18530.0,18422.0,14621.0,4051529895.0,177178.0,2.0,18524.0,1.0,18522.0
20260506090149.0,AG9999.XSGE,18527.0,18530.0,18422.0,14741.0,4084870695.0,177139.0,42.0,18528.0,4.0,18524.0
20260506090149.5,AG9999.XSGE,18524.0,18530.0,18422.0,14788.0,4097929155.0,177161.0,2.0,18526.0,29.0,18524.0
20260506090150.0,AG9999.XSGE,18525.0,18530.0,18422.0,14838.0,4111822365.0,177166.0,45.0,18525.0,2.0,18518.0
20260506090150.5,AG9999.XSGE,18520.0,18530.0,18422.0,14861.0,4118212320.0,177166.0,21.0,18524.0,10.0,18520.0
20260506090151.0,AG9999.XSGE,18520.0,18530.0,18422.0,14891.0,4126546110.0,177180.0,1.0,18518.0,4.0,18514.0
20260506090151.5,AG9999.XSGE,18520.0,18530.0,18422.0,14933.0,4138213125.0,177188.0,1.0,18522.0,1.0,18518.0
20260506090152.0,AG9999.XSGE,18520.0,18530.0,18422.0,14952.0,4143490830.0,177192.0,4.0,18520.0,1.0,18518.0
20260506090152.5,AG9999.XSGE,18512.0,18530.0,18422.0,14963.0,4146545880.0,177192.0,2.0,18516.0,19.0,18512.0
20260506090153.0,AG9999.XSGE,18515.0,18530.0,18422.0,14973.0,4149322950.0,177196.0,3.0,18515.0,19.0,18512.0
20260506090153.5,AG9999.XSGE,18515.0,18530.0,18422.0,14983.0,4152099975.0,177196.0,1.0,18515.0,15.0,18512.0
20260506090154.0,AG9999.XSGE,18512.0,18530.0,18422.0,15002.0,4157376900.0,177203.0,5.0,18518.0,8.0,18512.0
20260506090154.5,AG9999.XSGE,18512.0,18530.0,18422.0,15016.0,4161264825.0,177204.0,22.0,18517.0,5.0,18512.0
20260506090155.0,AG9999.XSGE,18512.0,18530.0,18422.0,15030.0,4165152180.0,177201.0,22.0,18512.0,1.0,18508.0
20260506090155.5,AG9999.XSGE,18508.0,18530.0,18422.0,15091.0,4182090510.0,177224.0,13.0,18512.0,13.0,18505.0
20260506090156.0,AG9999.XSGE,18511.0,18530.0,18422.0,15115.0,4188754530.0,177226.0,26.0,18511.0,1.0,18510.0
20260506090156.5,AG9999.XSGE,18508.0,18530.0,18422.0,15141.0,4195972680.0,177222.0,3.0,18508.0,2.0,18506.0
20260506090157.0,AG9999.XSGE,18508.0,18530.0,18422.0,15158.0,4200692325.0,177223.0,1.0,18506.0,13.0,18505.0
20260506090157.5,AG9999.XSGE,18510.0,18530.0,18422.0,15193.0,4210408170.0,177212.0,11.0,18510.0,5.0,18507.0
20260506090158.0,AG9999.XSGE,18506.0,18530.0,18422.0,15205.0,4213739205.0,177214.0,3.0,18506.0,10.0,18505.0
20260506090158.5,AG9999.XSGE,18507.0,18530.0,18422.0,15248.0,4225675020.0,177225.0,1.0,18508.0,1.0,18503.0
20260506090159.0,AG9999.XSGE,18505.0,18530.0,18422.0,15264.0,4230116370.0,177219.0,12.0,18505.0,4.0,18504.0
20260506090159.5,AG9999.XSGE,18505.0,18530.0,18422.0,15311.0,4243163220.0,177224.0,28.0,18510.0,1.0,18508.0
20260506090200.0,AG9999.XSGE,18505.0,18530.0,18422.0,15331.0,4248715065.0,177223.0,3.0,18509.0,2.0,18501.0
20260506090200.5,AG9999.XSGE,18508.0,18530.0,18422.0,15350.0,4253989875.0,177231.0,1.0,18506.0,2.0,18503.0
20260506090201.0,AG9999.XSGE,18508.0,18530.0,18422.0,15370.0,4259542305.0,177238.0,28.0,18510.0,4.0,18508.0
20260506090201.5,AG9999.XSGE,18506.0,18530.0,18422.0,15428.0,4275645810.0,177262.0,6.0,18512.0,4.0,18508.0
20260506090202.0,AG9999.XSGE,18505.0,18530.0,18422.0,15456.0,4283418900.0,177274.0,1.0,18508.0,7.0,18505.0
20260506090202.5,AG9999.XSGE,18505.0,18530.0,18422.0,15482.0,4290635880.0,177273.0,1.0,18505.0,3.0,18503.0
20260506090203.0,AG9999.XSGE,18503.0,18530.0,18422.0,15518.0,4300626825.0,177279.0,25.0,18503.0,16.0,18500.0
20260506090203.5,AG9999.XSGE,18497.0,18530.0,18422.0,15555.0,4310893215.0,177287.0,2.0,18498.0,1.0,18490.0
20260506090204.0,AG9999.XSGE,18490.0,18530.0,18422.0,15582.0,4318382025.0,177297.0,2.0,18488.0,3.0,18487.0
20260506090204.5,AG9999.XSGE,18487.0,18530.0,18422.0,15621.0,4329196635.0,177296.0,1.0,18486.0,1.0,18481.0
20260506090205.0,AG9999.XSGE,18481.0,18530.0,18422.0,15644.0,4335574065.0,177291.0,4.0,18486.0,2.0,18482.0
20260506090205.5,AG9999.XSGE,18482.0,18530.0,18422.0,15667.0,4341951465.0,177286.0,1.0,18482.0,3.0,18480.0
20260506090206.0,AG9999.XSGE,18486.0,18530.0,18422.0,15682.0,4346110770.0,177288.0,10.0,18489.0,1.0,18485.0
20260506090206.5,AG9999.XSGE,18488.0,18530.0,18422.0,15710.0,4353875370.0,177284.0,4.0,18488.0,4.0,18482.0
20260506090207.0,AG9999.XSGE,18482.0,18530.0,18422.0,15731.0,4359697245.0,177277.0,1.0,18485.0,1.0,18480.0
20260506090207.5,AG9999.XSGE,18482.0,18530.0,18422.0,15746.0,4363855410.0,177271.0,1.0,18480.0,1.0,18475.0
20260506090208.0,AG9999.XSGE,18480.0,18530.0,18422.0,15759.0,4367459190.0,177270.0,4.0,18482.0,4.0,18481.0
20260506090208.5,AG9999.XSGE,18484.0,18530.0,18422.0,15781.0,4373558640.0,177267.0,11.0,18485.0,3.0,18483.0
20260506090209.0,AG9999.XSGE,18487.0,18530.0,18422.0,15813.0,4382431710.0,177278.0,1.0,18489.0,2.0,18486.0
20260506090209.5,AG9999.XSGE,18485.0,18530.0,18422.0,15842.0,4390472340.0,177283.0,14.0,18485.0,18.0,18482.0
20260506090210.0,AG9999.XSGE,18472.0,18530.0,18422.0,15882.0,4401561030.0,177290.0,1.0,18482.0,1.0,18472.0
20260506090210.5,AG9999.XSGE,18477.0,18530.0,18422.0,15892.0,4404332880.0,177290.0,21.0,18481.0,2.0,18474.0
20260506090211.0,AG9999.XSGE,18474.0,18530.0,18422.0,15904.0,4407659160.0,177293.0,10.0,18481.0,3.0,18474.0
20260506090211.5,AG9999.XSGE,18481.0,18530.0,18422.0,15926.0,4413756420.0,177301.0,4.0,18481.0,2.0,18474.0
20260506090212.0,AG9999.XSGE,18480.0,18530.0,18422.0,15939.0,4417359465.0,177301.0,1.0,18480.0,2.0,18474.0
20260506090212.5,AG9999.XSGE,18481.0,18530.0,18422.0,15956.0,4422071415.0,177300.0,13.0,18482.0,30.0,18481.0
20260506090213.0,AG9999.XSGE,18480.0,18530.0,18422.0,16005.0,4435654740.0,177339.0,6.0,18480.0,1.0,18477.0
20260506090213.5,AG9999.XSGE,18474.0,18530.0,18422.0,16018.0,4439257680.0,177338.0,1.0,18474.0,2.0,18473.0
20260506090214.0,AG9999.XSGE,18477.0,18530.0,18422.0,16026.0,4441474950.0,177337.0,5.0,18481.0,4.0,18476.0
20260506090214.5,AG9999.XSGE,18476.0,18530.0,18422.0,16039.0,4445078265.0,177338.0,2.0,18479.0,5.0,18475.0
20260506090215.0,AG9999.XSGE,18474.0,18530.0,18422.0,16048.0,4447572405.0,177338.0,1.0,18476.0,12.0,18474.0
20260506090215.5,AG9999.XSGE,18474.0,18530.0,18422.0,16073.0,4454500110.0,177342.0,2.0,18474.0,2.0,18472.0
20260506090216.0,AG9999.XSGE,18472.0,18530.0,18422.0,16085.0,4457824950.0,177343.0,11.0,18472.0,4.0,18470.0
20260506090216.5,AG9999.XSGE,18471.0,18530.0,18422.0,16122.0,4468075950.0,177335.0,14.0,18464.0,2.0,18463.0
20260506090217.0,AG9999.XSGE,18470.0,18530.0,18422.0,16161.0,4478877795.0,177355.0,2.0,18470.0,3.0,18466.0
20260506090217.5,AG9999.XSGE,18471.0,18530.0,18422.0,16200.0,4489682700.0,177344.0,4.0,18472.0,5.0,18467.0
20260506090218.0,AG9999.XSGE,18473.0,18530.0,18422.0,16214.0,4493561190.0,177348.0,1.0,18473.0,1.0,18465.0
20260506090218.5,AG9999.XSGE,18473.0,18530.0,18422.0,16225.0,4496608770.0,177351.0,2.0,18473.0,1.0,18470.0
20260506090219.0,AG9999.XSGE,18465.0,18530.0,18422.0,16247.0,4502704155.0,177353.0,15.0,18474.0,3.0,18465.0
20260506090219.5,AG9999.XSGE,18476.0,18530.0,18422.0,16296.0,4516281405.0,177364.0,10.0,18478.0,1.0,18477.0
20260506090220.0,AG9999.XSGE,18474.0,18530.0,18422.0,16337.0,4527645375.0,177370.0,1.0,18478.0,1.0,18474.0
20260506090220.5,AG9999.XSGE,18478.0,18530.0,18422.0,16354.0,4532357295.0,177376.0,16.0,18479.0,10.0,18478.0
20260506090221.0,AG9999.XSGE,18478.0,18530.0,18422.0,16387.0,4541504100.0,177365.0,4.0,18479.0,11.0,18474.0
20260506090221.5,AG9999.XSGE,18474.0,18530.0,18422.0,16406.0,4546769610.0,177361.0,7.0,18474.0,8.0,18473.0
20260506090222.0,AG9999.XSGE,18474.0,18530.0,18422.0,16454.0,4560069915.0,177380.0,9.0,18474.0,3.0,18471.0
20260506090222.5,AG9999.XSGE,18478.0,18530.0,18422.0,16493.0,4570876710.0,177372.0,3.0,18478.0,3.0,18474.0
20260506090223.0,AG9999.XSGE,18474.0,18530.0,18422.0,16509.0,4575310590.0,177372.0,9.0,18474.0,1.0,18471.0
20260506090223.5,AG9999.XSGE,18477.0,18530.0,18422.0,16526.0,4580021565.0,177375.0,3.0,18478.0,2.0,18476.0
20260506090224.0,AG9999.XSGE,18478.0,18530.0,18422.0,16549.0,4586396775.0,177386.0,3.0,18480.0,1.0,18479.0
20260506090224.5,AG9999.XSGE,18482.0,18530.0,18422.0,16580.0,4594990155.0,177387.0,1.0,18482.0,6.0,18481.0
20260506090225.0,AG9999.XSGE,18478.0,18530.0,18422.0,16603.0,4601365905.0,177395.0,1.0,18481.0,7.0,18478.0
20260506090225.5,AG9999.XSGE,18474.0,18530.0,18422.0,16616.0,4604969010.0,177393.0,1.0,18479.0,1.0,18474.0
20260506090226.0,AG9999.XSGE,18478.0,18530.0,18422.0,16624.0,4607186340.0,177394.0,8.0,18478.0,2.0,18474.0
20260506090226.5,AG9999.XSGE,18474.0,18530.0,18422.0,16632.0,4609403295.0,177393.0,5.0,18474.0,1.0,18472.0
20260506090227.0,AG9999.XSGE,18472.0,18530.0,18422.0,16646.0,4613282805.0,177388.0,2.0,18472.0,2.0,18471.0
20260506090227.5,AG9999.XSGE,18473.0,18530.0,18422.0,16677.0,4621873515.0,177385.0,2.0,18474.0,4.0,18473.0
20260506090228.0,AG9999.XSGE,18474.0,18530.0,18422.0,16691.0,4625752875.0,177392.0,1.0,18473.0,16.0,18470.0
20260506090228.5,AG9999.XSGE,18470.0,18530.0,18422.0,16698.0,4627692450.0,177390.0,1.0,18478.0,15.0,18470.0
20260506090229.0,AG9999.XSGE,18473.0,18530.0,18422.0,16709.0,4630740420.0,177392.0,3.0,18475.0,1.0,18474.0
20260506090229.5,AG9999.XSGE,18471.0,18530.0,18422.0,16723.0,4634619270.0,177394.0,14.0,18472.0,6.0,18470.0
20260506090230.0,AG9999.XSGE,18470.0,18530.0,18422.0,16740.0,4639329030.0,177395.0,30.0,18470.0,1.0,18467.0
20260506090230.5,AG9999.XSGE,18469.0,18530.0,18422.0,16751.0,4642376130.0,177399.0,2.0,18469.0,7.0,18465.0
20260506090231.0,AG9999.XSGE,18468.0,18530.0,18422.0,16769.0,4647361995.0,177401.0,5.0,18468.0,8.0,18464.0
20260506090231.5,AG9999.XSGE,18464.0,18530.0,18422.0,16798.0,4655394705.0,177397.0,1.0,18464.0,2.0,18463.0
20260506090232.0,AG9999.XSGE,18467.0,18530.0,18422.0,16818.0,4660934115.0,177407.0,1.0,18469.0,1.0,18468.0
20260506090232.5,AG9999.XSGE,18464.0,18530.0,18422.0,16828.0,4663703835.0,177411.0,2.0,18464.0,1.0,18463.0
20260506090233.0,AG9999.XSGE,18470.0,18530.0,18422.0,16845.0,4668412695.0,177403.0,36.0,18470.0,3.0,18464.0
20260506090233.5,AG9999.XSGE,18465.0,18530.0,18422.0,16851.0,4670074620.0,177404.0,6.0,18468.0,6.0,18465.0
20260506090234.0,AG9999.XSGE,18468.0,18530.0,18422.0,16864.0,4673675970.0,177399.0,32.0,18470.0,1.0,18468.0
20260506090234.5,AG9999.XSGE,18464.0,18530.0,18422.0,16912.0,4686973470.0,177390.0,2.0,18470.0,1.0,18468.0
20260506090235.0,AG9999.XSGE,18472.0,18530.0,18422.0,16924.0,4690298385.0,177397.0,4.0,18474.0,4.0,18472.0
20260506090235.5,AG9999.XSGE,18475.0,18530.0,18422.0,16944.0,4695840945.0,177390.0,3.0,18478.0,6.0,18475.0
20260506090236.0,AG9999.XSGE,18478.0,18530.0,18422.0,16952.0,4698058305.0,177395.0,32.0,18480.0,1.0,18475.0
20260506090236.5,AG9999.XSGE,18475.0,18530.0,18422.0,16956.0,4699166805.0,177394.0,4.0,18475.0,5.0,18473.0
20260506090237.0,AG9999.XSGE,18479.0,18530.0,18422.0,16972.0,4703600595.0,177391.0,2.0,18479.0,1.0,18478.0
20260506090237.5,AG9999.XSGE,18478.0,18530.0,18422.0,16979.0,4705540785.0,177390.0,2.0,18475.0,3.0,18474.0
20260506090238.0,AG9999.XSGE,18473.0,18530.0,18422.0,17014.0,4715240580.0,177384.0,2.0,18473.0,1.0,18472.0
20260506090238.5,AG9999.XSGE,18470.0,18530.0,18422.0,17037.0,4721612595.0,177387.0,2.0,18470.0,10.0,18465.0
20260506090239.0,AG9999.XSGE,18465.0,18530.0,18422.0,17063.0,4728813690.0,177398.0,4.0,18465.0,5.0,18463.0
20260506090239.5,AG9999.XSGE,18462.0,18530.0,18422.0,17069.0,4730475345.0,177395.0,1.0,18463.0,2.0,18462.0
20260506090240.0,AG9999.XSGE,18461.0,18530.0,18422.0,17140.0,4750136475.0,177374.0,2.0,18460.0,1.0,18458.0
20260506090240.5,AG9999.XSGE,18457.0,18530.0,18422.0,17154.0,4754012145.0,177379.0,4.0,18457.0,2.0,18452.0
20260506090241.0,AG9999.XSGE,18457.0,18530.0,18422.0,17186.0,4762870635.0,177364.0,18.0,18457.0,3.0,18451.0
20260506090241.5,AG9999.XSGE,18458.0,18530.0,18422.0,17224.0,4773390975.0,177385.0,12.0,18458.0,1.0,18452.0
20260506090242.0,AG9999.XSGE,18457.0,18530.0,18422.0,17234.0,4776159600.0,177381.0,7.0,18458.0,1.0,18457.0
20260506090242.5,AG9999.XSGE,18455.0,18530.0,18422.0,17249.0,4780312335.0,177375.0,8.0,18459.0,3.0,18455.0
20260506090243.0,AG9999.XSGE,18459.0,18530.0,18422.0,17265.0,4784742015.0,177375.0,9.0,18462.0,2.0,18461.0
20260506090243.5,AG9999.XSGE,18457.0,18530.0,18422.0,17282.0,4789448910.0,177373.0,7.0,18461.0,7.0,18458.0
20260506090244.0,AG9999.XSGE,18460.0,18530.0,18422.0,17292.0,4792217820.0,177369.0,3.0,18460.0,6.0,18458.0
20260506090244.5,AG9999.XSGE,18459.0,18530.0,18422.0,17302.0,4794986820.0,177372.0,1.0,18461.0,5.0,18459.0
20260506090245.0,AG9999.XSGE,18461.0,18530.0,18422.0,17330.0,4802740290.0,177370.0,1.0,18463.0,4.0,18460.0
20260506090245.5,AG9999.XSGE,18463.0,18530.0,18422.0,17335.0,4804124850.0,177371.0,12.0,18465.0,2.0,18464.0
20260506090246.0,AG9999.XSGE,18460.0,18530.0,18422.0,17360.0,4811048535.0,177376.0,8.0,18465.0,11.0,18460.0
20260506090246.5,AG9999.XSGE,18464.0,18530.0,18422.0,17368.0,4813264260.0,177374.0,4.0,18464.0,2.0,18461.0
20260506090247.0,AG9999.XSGE,18465.0,18530.0,18422.0,17386.0,4818249675.0,177370.0,1.0,18468.0,1.0,18465.0
20260506090247.5,AG9999.XSGE,18464.0,18530.0,18422.0,17392.0,4819911450.0,177374.0,1.0,18465.0,1.0,18463.0
20260506090248.0,AG9999.XSGE,18463.0,18530.0,18422.0,17394.0,4820465370.0,177375.0,1.0,18468.0,1.0,18465.0
20260506090248.5,AG9999.XSGE,18465.0,18530.0,18422.0,17396.0,4821019320.0,177374.0,3.0,18465.0,4.0,18464.0
20260506090249.0,AG9999.XSGE,18465.0,18530.0,18422.0,17407.0,4824066105.0,177374.0,1.0,18465.0,5.0,18464.0
20260506090249.5,AG9999.XSGE,18465.0,18530.0,18422.0,17417.0,4826835855.0,177378.0,14.0,18470.0,3.0,18465.0
20260506090250.0,AG9999.XSGE,18469.0,18530.0,18422.0,17443.0,4834037865.0,177382.0,2.0,18469.0,5.0,18464.0
20260506090250.5,AG9999.XSGE,18465.0,18530.0,18422.0,17447.0,4835145825.0,177383.0,99.0,18465.0,6.0,18464.0
20260506090251.0,AG9999.XSGE,18464.0,18530.0,18422.0,17474.0,4842623145.0,177396.0,16.0,18464.0,12.0,18460.0
20260506090251.5,AG9999.XSGE,18463.0,18530.0,18422.0,17490.0,4847053800.0,177397.0,1.0,18463.0,5.0,18460.0
20260506090252.0,AG9999.XSGE,18464.0,18530.0,18422.0,17510.0,4852592490.0,177406.0,6.0,18464.0,1.0,18461.0
20260506090252.5,AG9999.XSGE,18463.0,18530.0,18422.0,17520.0,4855361805.0,177406.0,1.0,18460.0,6.0,18458.0
20260506090253.0,AG9999.XSGE,18460.0,18530.0,18422.0,17529.0,4857853665.0,177402.0,1.0,18460.0,2.0,18457.0
20260506090253.5,AG9999.XSGE,18457.0,18530.0,18422.0,17546.0,4862560455.0,177400.0,4.0,18457.0,3.0,18456.0
20260506090254.0,AG9999.XSGE,18457.0,18530.0,18422.0,17558.0,4865882550.0,177401.0,1.0,18458.0,7.0,18454.0
20260506090254.5,AG9999.XSGE,18454.0,18530.0,18422.0,17569.0,4868927730.0,177408.0,9.0,18457.0,2.0,18454.0
20260506090255.0,AG9999.XSGE,18456.0,18530.0,18422.0,17572.0,4869758190.0,177409.0,5.0,18456.0,2.0,18454.0
20260506090255.5,AG9999.XSGE,18456.0,18530.0,18422.0,17582.0,4872526530.0,177414.0,3.0,18456.0,4.0,18454.0
20260506090256.0,AG9999.XSGE,18456.0,18530.0,18422.0,17596.0,4876402365.0,177415.0,4.0,18457.0,6.0,18456.0
20260506090256.5,AG9999.XSGE,18456.0,18530.0,18422.0,17627.0,4884984540.0,177416.0,87.0,18456.0,2.0,18454.0
20260506090257.0,AG9999.XSGE,18456.0,18530.0,18422.0,17651.0,4891628220.0,177417.0,78.0,18456.0,2.0,18453.0
20260506090257.5,AG9999.XSGE,18454.0,18530.0,18422.0,17660.0,4894119540.0,177419.0,4.0,18454.0,2.0,18453.0
20260506090258.0,AG9999.XSGE,18453.0,18530.0,18422.0,17669.0,4896610545.0,177417.0,2.0,18453.0,1.0,18451.0
20260506090258.5,AG9999.XSGE,18451.0,18530.0,18422.0,17679.0,4899378165.0,177419.0,8.0,18451.0,88.0,18450.0
20260506090259.0,AG9999.XSGE,18453.0,18530.0,18422.0,17762.0,4922348670.0,177457.0,2.0,18453.0,1.0,18452.0
20260506090259.5,AG9999.XSGE,18453.0,18530.0,18422.0,17796.0,4931759715.0,177455.0,78.0,18456.0,1.0,18453.0
20260506090300.0,AG9999.XSGE,18453.0,18530.0,18422.0,17799.0,4932590130.0,177454.0,79.0,18456.0,1.0,18454.0
20260506090300.5,AG9999.XSGE,18456.0,18530.0,18422.0,17820.0,4938403245.0,177453.0,3.0,18454.0,4.0,18453.0
20260506090301.0,AG9999.XSGE,18455.0,18530.0,18422.0,17833.0,4942001925.0,177452.0,65.0,18456.0,6.0,18454.0
20260506090301.5,AG9999.XSGE,18450.0,18530.0,18422.0,17905.0,4961932410.0,177441.0,11.0,18450.0,1.0,18448.0
20260506090302.0,AG9999.XSGE,18450.0,18530.0,18422.0,17970.0,4979921520.0,177431.0,1.0,18450.0,2.0,18449.0
20260506090302.5,AG9999.XSGE,18452.0,18530.0,18422.0,17984.0,4983796290.0,177435.0,25.0,18456.0,1.0,18454.0
20260506090303.0,AG9999.XSGE,18454.0,18530.0,18422.0,17989.0,4985180355.0,177436.0,25.0,18456.0,1.0,18454.0
20260506090303.5,AG9999.XSGE,18456.0,18530.0,18422.0,17999.0,4987948590.0,177440.0,18.0,18456.0,4.0,18451.0
20260506090304.0,AG9999.XSGE,18456.0,18530.0,18422.0,18017.0,4992931530.0,177442.0,6.0,18456.0,4.0,18453.0
20260506090304.5,AG9999.XSGE,18456.0,18530.0,18422.0,18043.0,5000129625.0,177438.0,7.0,18460.0,13.0,18456.0
20260506090305.0,AG9999.XSGE,18456.0,18530.0,18422.0,18055.0,5003452260.0,177440.0,1.0,18458.0,2.0,18457.0
20260506090305.5,AG9999.XSGE,18456.0,18530.0,18422.0,18067.0,5006774520.0,177437.0,1.0,18458.0,3.0,18454.0
20260506090306.0,AG9999.XSGE,18458.0,18530.0,18422.0,18071.0,5007881895.0,177439.0,25.0,18461.0,1.0,18458.0
20260506090306.5,AG9999.XSGE,18456.0,18530.0,18422.0,18080.0,5010373470.0,177443.0,3.0,18456.0,2.0,18454.0
20260506090307.0,AG9999.XSGE,18456.0,18530.0,18422.0,18088.0,5012588250.0,177447.0,3.0,18457.0,1.0,18455.0
20260506090307.5,AG9999.XSGE,18461.0,18530.0,18422.0,18120.0,5021449110.0,177472.0,3.0,18462.0,12.0,18461.0
20260506090308.0,AG9999.XSGE,18456.0,18530.0,18422.0,18138.0,5026433325.0,177478.0,1.0,18460.0,17.0,18456.0
20260506090308.5,AG9999.XSGE,18458.0,18530.0,18422.0,18140.0,5026987035.0,177478.0,3.0,18458.0,7.0,18457.0
20260506090309.0,AG9999.XSGE,18462.0,18530.0,18422.0,18155.0,5031140595.0,177474.0,25.0,18464.0,2.0,18462.0
20260506090309.5,AG9999.XSGE,18460.0,18530.0,18422.0,18159.0,5032248225.0,177472.0,1.0,18460.0,3.0,18457.0
20260506090310.0,AG9999.XSGE,18458.0,18530.0,18422.0,18165.0,5033909595.0,177477.0,17.0,18460.0,3.0,18458.0
20260506090310.5,AG9999.XSGE,18460.0,18530.0,18422.0,18178.0,5037509055.0,177476.0,18.0,18460.0,4.0,18457.0
20260506090311.0,AG9999.XSGE,18456.0,18530.0,18422.0,18218.0,5048583360.0,177485.0,2.0,18458.0,8.0,18454.0
20260506090311.5,AG9999.XSGE,18457.0,18530.0,18422.0,18231.0,5052182100.0,177492.0,8.0,18457.0,1.0,18454.0
20260506090312.0,AG9999.XSGE,18451.0,18530.0,18422.0,18237.0,5053842855.0,177493.0,5.0,18452.0,2.0,18451.0
20260506090312.5,AG9999.XSGE,18448.0,18530.0,18422.0,18269.0,5062698735.0,177498.0,17.0,18450.0,1.0,18448.0
20260506090313.0,AG9999.XSGE,18443.0,18530.0,18422.0,18284.0,5066848800.0,177500.0,2.0,18443.0,1.0,18441.0
20260506090313.5,AG9999.XSGE,18447.0,18530.0,18422.0,18370.0,5090639535.0,177565.0,3.0,18447.0,1.0,18441.0
20260506090314.0,AG9999.XSGE,18444.0,18530.0,18422.0,18392.0,5096726130.0,177564.0,1.0,18441.0,4.0,18440.0
20260506090314.5,AG9999.XSGE,18443.0,18530.0,18422.0,18405.0,5100322530.0,177564.0,6.0,18448.0,1.0,18443.0
20260506090315.0,AG9999.XSGE,18444.0,18530.0,18422.0,18411.0,5101982610.0,177561.0,4.0,18448.0,7.0,18443.0
20260506090315.5,AG9999.XSGE,18444.0,18530.0,18422.0,18429.0,5106962640.0,177566.0,2.0,18448.0,3.0,18444.0
20260506090316.0,AG9999.XSGE,18444.0,18530.0,18422.0,18455.0,5114155830.0,177572.0,6.0,18451.0,4.0,18448.0
20260506090316.5,AG9999.XSGE,18443.0,18530.0,18422.0,18479.0,5120796975.0,177566.0,2.0,18447.0,1.0,18442.0
20260506090317.0,AG9999.XSGE,18446.0,18530.0,18422.0,18494.0,5124947085.0,177563.0,2.0,18446.0,1.0,18444.0
20260506090317.5,AG9999.XSGE,18442.0,18530.0,18422.0,18507.0,5128543425.0,177560.0,17.0,18442.0,16.0,18441.0
20260506090318.0,AG9999.XSGE,18440.0,18530.0,18422.0,18538.0,5137118250.0,177558.0,1.0,18440.0,5.0,18439.0
20260506090318.5,AG9999.XSGE,18438.0,18530.0,18422.0,18554.0,5141543445.0,177566.0,1.0,18437.0,4.0,18436.0
20260506090319.0,AG9999.XSGE,18435.0,18530.0,18422.0,18582.0,5149286805.0,177560.0,2.0,18439.0,1.0,18437.0
20260506090319.5,AG9999.XSGE,18446.0,18530.0,18422.0,18682.0,5176952400.0,177554.0,6.0,18451.0,8.0,18446.0
20260506090320.0,AG9999.XSGE,18452.0,18530.0,18422.0,18747.0,5194944540.0,177544.0,6.0,18460.0,14.0,18452.0
20260506090320.5,AG9999.XSGE,18459.0,18530.0,18422.0,18801.0,5209894020.0,177560.0,5.0,18459.0,15.0,18453.0
20260506090321.0,AG9999.XSGE,18448.0,18530.0,18422.0,18843.0,5221518480.0,177554.0,5.0,18452.0,2.0,18448.0
20260506090321.5,AG9999.XSGE,18448.0,18530.0,18422.0,18870.0,5228990160.0,177540.0,3.0,18451.0,1.0,18448.0
20260506090322.0,AG9999.XSGE,18451.0,18530.0,18422.0,18908.0,5239505445.0,177545.0,4.0,18451.0,8.0,18446.0
20260506090322.5,AG9999.XSGE,18452.0,18530.0,18422.0,18922.0,5243380305.0,177547.0,24.0,18453.0,2.0,18452.0
20260506090323.0,AG9999.XSGE,18459.0,18530.0,18422.0,18953.0,5251961205.0,177539.0,1.0,18456.0,14.0,18454.0
20260506090323.5,AG9999.XSGE,18458.0,18530.0,18422.0,18971.0,5256945015.0,177547.0,16.0,18459.0,7.0,18458.0
20260506090324.0,AG9999.XSGE,18463.0,18530.0,18422.0,19026.0,5272173090.0,177542.0,25.0,18464.0,1.0,18459.0
20260506090324.5,AG9999.XSGE,18457.0,18530.0,18422.0,19038.0,5275495110.0,177538.0,2.0,18457.0,2.0,18456.0
